,Identifiers,Text_Data,Category
529,"order,judgment,land,appeal,court",futility course courts gain immense assistance excellent briefs gets stage court undertaking research matter read context view analytics appeal formulation issues determination principles guiding formulation issues determination appeal court said number times issues determination serious part brief ought carefully got framed abstract concrete terms arising related grounds appeal filed represent questions controversy particular appeal see western steel works ltd amp anor v iron amp steel workers union nigeria amp anor nwlr pt p read context view analytics evidence estoppel per rem judicatamres judicata categories estoppel per rem judicatam supreme court case fadiora v gbadebo sc idigbe jsc say inter alia two kinds estoppel record inter parties per rem judicatam generally known first usually referred cause action estoppel occurs cause action merged judgment therefore principle law rule evidence appears cause action held lie lie final judgment parties privies litigating capacity subject matter end matter precluded relitigating cause action however second kind estoppel inter partes usually occurs issue earlier adjudicated upon court competent jurisdiction issue comes incidentally question subsequent proceedings parties privies circumstances issue estoppel arises based principle law party allowed ie precluded contending contrary opposite specific point distinctly put issue certainty solemnity determined idigbe jscs emphasis see also ezewani v onwordi nwlr pt sc udo v obot nwlr pt sc must noted stated passage issue estoppel arise one conditions specific point distinctly put issue certainty solemnity determined read context view analytics action pleadings whether party relying estoppel must specifically plead law party relying estoppel must specifically plead see odadhe v okujeni ii sc ibekwe jsc delivering judgment court observed relevant observe plaintiff plead estoppel therefore open raise either court us moreover point never taken learned trial judge court said plaintiff set estoppel court part case would opinion wrong court allow issue raised one issues case first time court read context view analytics appeal interference evaluation evidence attitude appellate courts relates interference evaluation evidence made trial court doubt court adverted mind correct attitude appellate court judgment trial court attacked ground weight evidence uwaifo jca lead judgment pages record said agree supreme court time directed role,Land
530,"order,judgment,land,appeal,court",appellate court considering way trial court evaluated failed evaluate evidence reaching decision extent circumstances interfere evaluation intervene evaluation direction prescribes caution part appellate court trial court satisfactorily performed primary function evaluating evidence ascribing probative value order exceed role proceed substitute findings trial court see etowa enang amp ors v fidelis ikor adu sc per nnamani jsc obodo amp anor v ogba amp ors nwlrpt sc per oputa jsc read context view analytics appeal determination appeal factors appellate court consider determination judgment appeal civil case appellate court primary role considering judgment appeal civil case finding non finding facts questioned seek know evidence trial court whether accepted rejected evidence upon correct perception whether correctly approached assessment evidence placed right probative value whether used imaginary scale justice weigh evidence either side whether appreciated upon preponderance evidence side scale weighted regard burden proof see agbonifo v aiwereoba nwlr pt per nnaemekaagu jsc misr nig ltd v mallam ibrahim sc per coker jsc edward egonu ors v eziamaka egonu ors sc per obaseki jsc read context view analytics appeal interference evaluation evidence principles appellate court would interfere findings lower court based evaluation evidence general rule question evaluation evidence involve credibility witnesses complaint non evaluation improper evaluation evidence tendered trial court appellate court good position trial court evaluation see narumal sons nigeria limited v niger benue transport company limited nwlr pt per nnamani jsc follows various inadequacies part trial court result judgment perverse appellate court duty examine conclusions inferences drawn court undertake process reevaluating evidence come judgment see atolagbe v shorun nwlr pt sc pt per oputa jsc read context view analytics evidence evaluation evidence implication appellant complains judgment weight evidence procedure evaluation evidence add authorities cited following cases eki v giwa sc lion buildings ltd v shodipe sc ogboda v adulugba nlr often quoted case mogaji v odofin sc fatayi williams jsc put issue squarely words appellant complains judgment weight evidence means evidence adduced balanced adduced respondent judgment given favour respondent weight given totality evidence words totality evidence considered order determine weight weight therefore,Land
531,"order,judgment,land,appeal,court",deciding whether certain set facts given evidence one party civil case court parties appear preferable another set facts given evidence party trial judge summary facts must put two sets facts imaginary scale weigh one decide upon preponderance credible evidence weighs accept preference apply appropriate law law supports bearing mind cause action find plaintiff plaintiffs claim dismissed certain circumstances however claim either struck plaintiff nonsuited incidentally deciding evidence weight trial judge sometimes seeks aid admissions made one party add weight evidence adduced party precisely totality evidence must considered trial judge must weigh conflicting evidence adduced parties draw conclusions course procedure set unnecessary plaintiffs case patently bad reasonable tribunal could possibly act upon case trial judge dismiss plaintiffs claim without calling upon defence read context view analytics appeal formulation issues determination purposeessence formulating issues determination appeal olowosago v adebanjo nwlr pt karibiwhyte jsc observed thus necessary emphasise purpose formulating issues determination briefs like pleadings litigation parties issues formulated intended accentuate real issues determination court grounds appeal allege complaints errors law fact mixed law fact judgment appealed issues determination accentuate issues grounds appeal relevant determination appeal light grounds errors alleged hence issues determination cannot large must fall within purview grounds appeal filed read context view analytics evidence evaluation evidence procedure evaluation evidence factors judge rely assessment attachment weight evidence short judge evidence adduced parties civil case comes decision evidence believes accepts evidence rejects first put totality testimony adduced parties imaginary scale put evidence adduced plaintiff one side scale defendant side weigh together see heavier number witnesses called party quality probative value testimony witnesses meant said civil case decided balance probabilities therefore determining heavier judge naturally regard following whether evidence admissible b whether relevant c whether credible whether conclusive e whether probable given party finally invoking law applicable case trial judge come final conclusion based evidence accepted read context view analytics evidence burden proofonus proof whether plaintiff rely weakness case defendant prove case action declaration title,Land
532,"order,judgment,land,appeal,court",trite claim declaration title onus plaintiff prove case preponderance evidence rely weakness defendants case vide kodilinye v odu waca read context view analytics judgement summary introduction appeal borders declaration title land trespass facts appeal emanated decision court appeal enugu judicial division allowed appeal appellant set aside decision high court onitsha judicial division facts case follows plaintiffs respondents behalf people umuakwo ikenga nando sued defendants appellants behalf abube lkenga nando claiming subsequently amended declaration plaintiffs persons entitled ask customary rights occupancy piece parcel land verged violet plan mec minus area verged blue lying within n general damages trespass injunction restrain defendants servants agents building land farming thereon utilising economic trees thereon without consent plaintiffs way anything land inconsistent plaintiffs ownership possession said land addresses leading counsel parties learned trial judge reserved judgment found plaintiffs dismissed case entirety dissatisfied judgment plaintiffs appealed court appeal enugu division allowed appeal set aside judgment trial high court entered judgment favour plaintiffs interms claim decision appellant appealed supreme court,Land
533,"order,judgment,land,appeal,court",issues appellants brief following issues set arising determination appeal wit appeal court decide appeal issue related based ground appeal whether court appeal ought dismissed appeal found grounds appear difficult understand appreciate two suits consolidated losers one consolidated suits appeal appeal court whilst losers appeal appeal court judgment suit suits appealed made affect parties suit suits appealed whether court appeal could make case estoppel conduct respondents neither made pleaded appeal court made finding pronouncement fact lower court make contrary finding pronouncement court appeal grant declaration large area land claimed respondents evidence boundary defining delineating area misused large area claimed respondents brief raised following issues arising determination whether court appeal right justified setting aside decision trial court granting claims respondents evidence court ii extent privy council judgment exhibit k applied affect parties present suit regard fact suit,Land
534,"order,judgment,land,appeal,court",parties consolidated suits appealed privy council iii whether question estoppel conduct referred court appeal judgment use made court appeal amounts miscarriage justice iv findings pronouncements made court appeal judgment present case contradict findings supreme court earlier suits v area excised respondents claim declaration title land sufficiently delineated demarcated decisionheld final analysis supreme court allowed appeal michael ekundayo ogundare jscdelivering leading judgment writ summons issued onitsha judicial division high court anambra state nigeria plaintiffs,Land
535,"order,judgment,land,appeal,court",respondents us behalf people umuakwo ikenga nando sued defendants appellants behalf abube lkenga nando claiming subsequently amended declaration plaintiffs persons entitled ask customary rights occupancy piece parcel land verged violet plan mec minus area verged blue lying within n general damages trespass injunction restrain defendants servants agents building land farming thereon utilising economic trees thereon without consent plaintiffs way anything land inconsistent plaintiffs ownership possession said land pleadings ordered filed exchanged parties plaintiffs leave trial court amended statement claim action subsequently proceeded trial plaintiffs amended statement claim defendants statement defence paragraph amended statement claim plaintiffs final claims read follows declaration plaintiffs people entitled land use decree apply customary right certificate occupancy respect land verged violet purple minus area verged blue plan mec reproduced plan ecas b n damages trespass c injunction restrain defendants servants agents building land farming thereon utilizing economic trees thereon going land without consent plaintiffs way,Land
536,"order,judgment,land,appeal,court",anything land inconsistent plaintiffs customary right occupancy land use decree ownership possession trial learned trial judge awogu j ruled following submissions leading counsel parties decision supreme court sc reported sc p one issues raised dealt judgment appears similar averments paragraphs amended statement claim present case gravamen issue estoppel leading counsel plaintiffs wants resolved quantum proof view however paragraph statement defence properly joins issues plaintiffs material questions try besides regard chequered history case including privy council judgment three cornered fight two supreme court judgments involving present parties determination issues may well still loom large stage interest justice view therefore trial take normal course case plaintiffs may proceed st plaintiff three witnesses testified support plaintiffs case three witnesses testified support defence addresses leading counsel parties learned trial judge reserved judgment found plaintiffs dismissed case entirety dissatisfied judgment plaintiffs appealed court appeal enugu division upon eight grounds appeal accordance rules court written briefs arguments filed exchanged parties oral arguments learned leading counsel court appeal kutigi jca katsinaalu uwaifo jjca allowed appeal set aside judgment trial high court entered judgment favour plaintiffs terms claim said course judgment grounds appeal court appeal briefs filed court,Land
537,"order,judgment,land,appeal,court",defendants appealed court upon five original one additional grounds appeal grounds read court appeal erred law deciding appeal issue related ground appeal page line et seq judgment particulars errors order rule stipulates filing notice appeal shall set forth grounds appeal appellant intends rely b order rule stipulates appellant shall heard support ground mentioned notice appeal except leave amendment grounds appeal c order rule stipulates filing brief appellant succinct statement argument appeal submitted said argument appeal argument grounds appeal e order rule stipulates inter alia brief shall contain issues arising appeal f submitted without ground grounds appeal brief issue g submitted court appeal wrong deciding appeal basis issue determination raised brief appellants court appeal instead basing decision ground appeal could tied issue arising appeal court appeal erred law dismissing appeal least relevant grounds appeal found last paragraph page judgment grounds appeal difficult understand appreciate particulars error order rule stipulates ground appeal vague general terms discloses reasonable ground appeal shall permitted b page line page judgment reads appellants filed eight grounds,Land
538,"order,judgment,land,appeal,court",appeal grounds appear difficult understand appreciate grounds seem effect complain grounds appear complain ground complains think ground rightly pointed chief kehinde abube ground appeal simply regarded mere comment capitals italics mine c clearly court appeal using phrases italicized respect grounds find undoubtedly grounds appeal either vague general terms disclose reasonable ground appeal ought struck ground omnibus ground particulars therefore vague e court appeal rightly found ground ground appeal mere comment court appeal erred law quoted extensively privy council judgment page line page judgment conclude lines said page however dispute district officers made said settlement particulars error respondents herein umuawo nando appeal privy council supreme court judgment suit started onitsha high court respondents plaintiffs plaintiffs lost present appellants respondents supreme court b privy council judgment exhibit k present proceedings categorically stated first page c since appeal supreme court privy council high court suit went supreme court fsc decision supreme court binds parties anything stated privy council respect consolidated suit appeals agbudu abube agbudu communities respectively parties appeal court appeal erred law making,Land
539,"order,judgment,land,appeal,court",case estoppels conduct respondents neither made pleaded particulars error page lines court appeal judgment states hardly realised reading exhibits p p privy councils view decisions reached exhibits acted years parties parties least stopped conduct claiming contrary established accepted b trite law estoppel must specifically pleaded even plaintiff shown supreme court odjevwedje v echanokpe nwlr pt c neither last amended statement claim grounds appeal issues arising respondents herein plaintiffs raise issue estoppels conduct court appeal erred law making finding fact contrary finding supreme court matter particulars error page lines court appeal judgment following passage appears clear therefore area land known odo ubiri appellants lost respondents suit definite accepted b contrary court appeal findings supreme court judgment suit fsc delivered appeal high court suit appealed privy council stated page lines exhibit proceedings trial judge erred granting declaration title umuawo respect undefined area land c claim high court suit umuawo plaintiffs abube inter alia declaration plaintiff owner land known called odo ubiri orokpobiri situate nando bounded plan hereafter filed recorded page privy council,Land
540,"order,judgment,land,appeal,court",record exhibit proceedings judgment federal supreme court said appeal fsc high court suit order nonsuit ground failed prove western boundary p exhibit recorded last line page lines page exhibit proceedings e respondents herein plaintiffs sued appellants herein defendants suit claiming declaration odo ubiri okpobiri land lost high court onitsha see page lines end exhibit f page lines exhibit another passage shows trial judge erred granting declaration plaintiffs umuawo respondents herein respect undefined area land pursuant rules court parties respective leading counsel filed exchanged written briefs arguments appellants brief following issues set arising appeal wit appeal court decide appeal issue related based ground appeal whether court appeal ought dismissed appeal found grounds appear difficult understand appreciate two suits consolidated losers one consolidated suits appeal appeal court whilst losers appeal appeal court judgment suit suits appealed made affect parties suit suits appealed whether court appeal could make case estoppel conduct respondents neither made pleaded appeal court made finding pronouncement fact lower court make contrary finding pronouncement court appeal grant declaration large area land claimed respondents evidence boundary defining delineating area minussed,Land
541,"order,judgment,land,appeal,court",large area claimed plaintiffs part set following five issues respondents brief whether court appeal right justified setting aside decision trial court granting claims respondents evidence court ii extent privy council judgment exhibit k applied affect parties present suit regard fact suit parties consolidated suits appealed privy council iii whether question estoppel conduct referred court appeal judgment use made court appeal amounts miscarriage justice iv findings pronouncements made court appeal judgment present case contradict findings supreme court earlier suits v area excised respondents claim declaration title land sufficiently delineated demarcated appears much difference two sets questions posed briefs purpose determining appeal shall adopt set questions set appellants brief oral hearing appeal learned leading counsel parties proferred oral arguments elucidation arguments contained respective written briefs perhaps convenient stage set facts howbeit briefly plaintiffs defendants descend common ancestor ikenga nando original owner land dispute lands ikenga nando begat three sons namely agbudu umuawo abube plaintiffs descendants umuawo defendants descendants abube death ikenga nando extensive land divided among three sons son taking part descendants son inheriting respective ancestors share boundaries,Land
542,"order,judgment,land,appeal,court",respective lands three sons cause disputes among descendants years protracted disputes among adjudicated upon administrative officers various courts including court privy council present day present proceedings plaintiffs claim land dispute portion shared ancestor umuawo defendants claim contrary issues determining appeal shall take issues together issues covered complaints raised grounds ground appeal grounds earlier judgment set need repeat complaint based following passage lead judgment uwaifo jca justices court sat appeal agreed wit appellants filed eight grounds appeal grounds appear difficult understand appreciate grounds seem effect complain failure trial judge accept reynolds js finding affected suit recalled ended appeal nonsuit federal supreme court created issue estoppel namely larger area verged violet survey plan nomec used case amuawo allegedly asserted ownership although sought declaration respect respect area verged grey shown within belonged grounds appear complain trial judges failure accept total land owned ikenga nando shared three children described amuawo ground complains think acceptance trial judge act ownership possession abube alleged presence tenants land dispute location shown survey plan mec exhibit pleaded relied abube ground omnibus ground complains judgment weight evidence ground rightly pointed chief,Land
543,"order,judgment,land,appeal,court",kehinde abube ground appeal simply regarded mere comment reads learned trial judge held nonsuit present plaintiffsappellants respect grey odoubili respect violet purple larger area question determination whether although present plaintiffsappellants claimed smaller area grey subject matter relief claimed larger area became issue determination common issue arising consolidated suits parties consolidated suits state whether based error law misdirection particulars supplied done proper ground complaining error law see osawaru v ezeiruka sc said ground struck whatever argument proferred respect thereof discountenanced incompetent see okpala v ibeme nwlr pt italics paragraph mine grounds appeal learned justice passed comments read learned trial judge misdirected law facts following passage judgment wit firstly must pointed assertion paragraph amended statement claim effect federal supreme court uphold findings fact summon issues raised trial see exhibit j incorrect taylor fj said judgment see exhibit j judgment trial judge erred granting declaration title people umuawo regard undefined area land extent judgment must set aside however proceeded order nonsuit put view trial judges finding larger area edged violet though claimed action owned umuawo area failed get title failure prove western boundary within see exhibit ju taylor fj thereby agree three cornered fight,Land
544,"order,judgment,land,appeal,court",larger area verged violet belonged umuawo would difficulty granting declaration title smaller area within violet thus ownership violet umuawo settled threecornered fight issue estoppel could arise therefrom particulars misdirections reason making order nonsuit case consideration clearly based adoption finding learned trial judge larger area verged violet belonged present plaintiffsappellants nonsuit entered smaller area land subject matter said plaintiffsappellants fell within larger area belonging b learned trial judge instant case saying effect wrong federal supreme court found larger area land belonged present plaintiffsappellants proceeded enter order nonsuit circumstances could believe federal supreme court wrong law error law supreme court cannot negative finding fact order nonsuit based c reason judgment decision binding parties case learned trial judge failed appreciate finding learned trial judge exhibit j related common issue arose consolidated suits involving parties three cornered fight issue basis justification consolidation suits first instance finding issue binding parties learned trial judge misdirected law following passage judgment wit must observed plea estoppel matter raised plaintiffs see paragraphs amended statement claim understand estoppel nature shield rather sword raised way defence case,Land
545,"order,judgment,land,appeal,court",thus issue estoppel cause action estoppel matter ought raised way defence plaintiffs reply statement defence would decide whether paragraphs struck particulars error authorities estoppel raised defence also support cause action b question whether estoppel applied case whether raised statement claim reply statement defence long pleaded learned trial judge held nonsuit present plaintiffsappellants respect grey odoubili respect violet purple larger area question determination whether although present plaintiffsappellants claimed smaller area grey subject matter relief claimed larger area became issue determination common issue arising consolidated suits parties consolidated suits learned trial judge misdirected following passage judgment wit plaintiffs must succeed claim burden show exactly extent boundary odoubili unless injunction relating land dispute minus odoubili hardly enforced clear nearly three decades odoubili constituted problem child plaintiffs particulars misdirection claim court declaration title land verged violet plan mec minus blue verged within n general damages trespass injunction claim title amended view land use decree act declaration plaintiffs persons entitled ask customary right occupancy piece land verged violet plan mec minus area verged blue lying within b boundaries land verged violet properly delineated plan proved evidence uncertainty,Land
546,"order,judgment,land,appeal,court",boundaries thereof regard fact odoubili coterminous area verged blue learned trial judge wrong make boundaries odoubili condition awarding title area verged violet cthe defendantrespondents failed plead prove extent odoubili learned trial judge accepted area odoubili delineated plaintiffsappellants plan area odoubili accepted plaintiffsappellants clearly delineated plan surveyor easily demarcate area ground plaintiffsappellants pleaded totality ikenga land admittedly shared sons ikenga defendantsrespondents completely failed show totality land learned trial judge held found totality ikenga land shown plaintiffsappellants plan area odoubili accepted plaintiffsappellants clearly delineated plan surveyor easily demarcate area ground plaintiffsappellants pleaded totality ikenga land admittedly shared sons ikenga defendantsrespondents completely failed show totality land learned trial judge held found totality ikenga land shown plaintiffsappellants plan learned trial judge misdirected following passage judgment wit furthermore presence dw nteje farmers land dispute plaintiffs succeeded explaining away particulars misdirection plaintiffsappellants closed case dw testified site area occupied alleged dw tenants shown defendants plan learned trial judge wrong hold plaintiffsappellants failed explain away,Land
547,"order,judgment,land,appeal,court",presence alleged tenants land judgment weight evidence submissions learned counsel defendants made following points order rule court appeal rules stipulates ground appeal vague general terms discloses reasonable ground appeal shall permitted ii court realised grounds grounds appeal offended said rule court ought struck iii ground general ground argued appellants brief ought struck iv consequently grounds appeal sustain appeal appeal dismissed regrettably learned leading counsel plaintiffs profer answer submissions competence grounds appeal court appeal rather introductory part respondents written brief court sought justify format appellants brief court whole paragraph respondents brief caption introduction devoted exercise shall prolong length judgment unduly setting full paragraph shall quote concluding part reads submission submitted contention present appellants ground appeal support appeal court appeal therefore whole appeal dismissed manifestly untenable deduced paragraph learned senior advocate contest submission grounds grounds appeal court appeal incompetent maintains appeal court sustainable ground general omnibus ground submitted oral argument us court decided appeal general ground decision weight evidence,Land
548,"order,judgment,land,appeal,court",let examine complaints grounds appeal court careful scrutiny eight grounds grounds elegantly drafted could hardly said proper ground appeal grounds mere commentaries arguments others grounds christened misdirections could hardly described misdirection occurs judge misconceives issues summaries evidence inadequately incorrectly one side makes mistakes law applicable issues case court per taylor jsc put chidiak v laguda nlr time cases come appeal matters treated grounds appeal misdirection findings fact trial judge perhaps time make clear regarded direction case bray v ford ac lord watson said every party trial jury legal constitutional right case made either pursuit defence fairly submitted consideration tribunal done trial judge directing jury judges fact issues fact law applicable issues misdirection therefore occurs issues fact case plaintiff defence law applicable issues raised fairly submitted consideration jury however judge sits without jury,Land
549,"election,v, law, appeal,court",lordships stephen jonah adahjustice court appeal habeeb adewale olumuyiwa abirujustice court appeal abdullahi mahmud bayerojustice court appeal progressives congressappelants ohuabunwa arukwe mao peoples democratic party pdp independent national electoral commission inec kalu orji uzorrespondents ratio decidendi judgement summary introduction appeal borders election petition facts appeal judgment national state houses assembly election tribunal umuahia abia state delivered grounds petition stated paragraph petition appellant nd respondent tribunal duly elected majority lawful votes cast election election appellant invalid reason non compliance electoral act amended pleadings exchanged parties appellant filed application challenging competence petitioners reply st nd respondents tendered exhibits pp result sheets election exhibits pp voters register rd respondent also tendered exhibits rr exhibit r pw,Politics_and_Goovernment
550,"election,v, law, appeal,court",pw called st nd respondents tendered exhibits rd respondent rested case petitioners th respondent called dw dw dw tendered two exhibits trial tribunal delivered judgment th september declaring declaration th respondent winner abia north senatorial district election held rd february invalid noncompliance electoral act amended nullified election polling units ordered supplementary election dissatisfied appellant appealed court appeal issues court determined appeal issues raised parties decisionheld whole court found merit appeal accordingly allowed abdullahi mahmud bayero jcadelivering leading judgment appeal judgment national state houses assembly election tribunal umuahia abia state delivered grounds petition stated paragraph petition reflected page record appeal appellant nd respondent tribunal duly elected majority lawful votes cast election election appellant invalid reason non compliance electoral act amended,Politics_and_Goovernment
551,"election,v, law, appeal,court",pleadings exchanged parties appellant filed application challenging competence petitioners reply st nd respondents tendered exhibits pp result sheets election exhibits pp voters register rd respondent also tendered exhibits rr exhibit r pwpw called st nd respondents tendered exhibits rd respondent rested case petitioners th respondent called dw dw dw tendered two exhibits trial tribunal delivered judgment th september declaring declaration th respondent winner abia north senatorial district election held rd february invalid noncompliance electoral act amended nullified election polling units ordered supplementary election dissatisfied appellant filed appeal notice appeal filed senior counsel oa obianwu th september containing grounds appeal appellants brief filed october st nd respondents brief filed senior counsel emmanuel c ukala appellants reply brief st nd respondents brief filed rd october respondents notice contention,Politics_and_Goovernment
552,"election,v, law, appeal,court",filed th september appeal came hearing counsel sides agreed consented appeal abide outcome appeal caoweptsen court endorsed allowed appeal caoweptsen appeal nocaoweptsen also allowed stephen jonah adah jca benefit reading draft judgment delivered learned brother abdullahi bayero jca entirely agree reasoning conclusion allowing appeal allow appeal cost awarded habeeb adewale olumuyiwa abiru jca privilege reading lead judgment delivered learned brother abdullahi bayero jca lordship considered resolved issues appeal agree conclusion reached therein,Politics_and_Goovernment
553,"election,v, law, appeal,court",appearances obianwu san l ononiwu esq c asika esqfor appellants dc denwigwe san mike onyeka esq g igboko esq mbaka esq okonkwo esq p c anyaniwu esq st nd respondents lo fagbemi san prof awa kalu san k c nwufo san ho afolabi san monday ubani esq olusola dare esq rg igwe esq majeed balogun esq th respondent,Politics_and_Goovernment
554,"election,v, law, appeal,court",case title zubair v kolawole lpelrsc zubair v kolawole lpelrsc supreme court friday march sc,Politics_and_Goovernment
555,"election,v, law, appeal,court",lordships olabode rhodesvivourjustice supreme court nigeria olukayode ariwoolajustice supreme court nigeria kudirat motonmori olatokunbo kekereekunjustice supreme court nigeria john inyang okorojustice supreme court nigeria chima centus nwezejustice supreme court nigeria alh hanafi zubair substituted salami adisa oloriappelants alh abdullahi atanda kolawolerespondents ratio decidendi action applicable law suit applicable law cause actionsuit settled principle law law applicable cause action law force time cause action arose law existing time jurisdiction court invoked see adah vs nysc nwlr pt akibu vs oduntan sc pt il olutola vs university ilorin nwlr pt read context view analytics action causes action definition cause action cause action defined consisting every fact would necessary plaintiff prove traversed order support right judgment see adimora vs ajufo nelr pt also defined fact facts establish give rise right action factual situation gives person right judicial relief see egbe vs adefarasin nwlr pt adekoya vs fha nwlr pt oshoboja vs amuda nwlr pt read context view analytics action causes action cause action ariseaccrue adekoya vs fha supra held cause action arises moment wrong done plaintiff defendant wrong basis dispute represents factual situation entitles plaintiff seek remedy court law way enforcement read context view analytics practice procedure issue jurisdiction factors court would consider issue jurisdiction raised span stylefontsize pxordinarily writ summons statement claim considered court determine whether jurisdiction entertain cause action fundamental nature jurisdiction means raised stage proceedings even first time appeal apex court stage issue raised may depend materials available held case anyah vs iyayi nwlr pt f g per karibiwhyte jsc apart,Politics_and_Goovernment
556,"election,v, law, appeal,court",statement claim jurisdiction court determined considerations absence jurisdiction certain circumstances may raised basis evidence received words may possible determine issue evidence given seendic vs cbn nwlr pt barclays bank nig ltd vs cbn anlr span read context view analytics court competence court court deemed competent span stylefontsize pxit settled law court competent properly constituted regards numbers qualifications members bench member disqualified one reason ii subject matter case within jurisdiction feature case prevents court exercising jurisdiction iii case comes court initiated due process law upon fulfilment condition precedent exercise jurisdiction see madukolu vs nkemdilim scnlr waec vs adeyanju nwlr pt skenconsult nig ltd vs ukey sc span read context view analytics practice procedure issue jurisdiction factors court would consider issue jurisdiction raised observed earlier evidence led suit court entitled consider relevant materials determining whether jurisdiction entertain suit read context view analytics legislation retrospective legislation rule retrospective legislation retrospective legislation allowed span stylefontsize pxit apposite reiterate substantive law applicable cause matter law existence time cause action arose statutes generally construed operating cases facts come existence statutes passed unless retrospective effect clearly intended see ojokolobo vs alamu nwlr pt adah vs nysc nwlr pt e must however noted presumption retrospective construction application enactments affect procedure practice courts see ojokolobo vs alamu supra e lordship nasir p unreported decision referred oyeyipo cj right held constitution revive cause action came existence said constitution came forcespan read context view analytics evidence estoppel per rem judicatamres judicata principles estoppel per rem judicatam span stylefontsize pxestoppel per rem judicatam res judicata arises issue fact judicially determined final manner parties privies court tribunal jurisdiction matter issue comes directly question subsequent proceedings parties privies principle operates subject matter question raised second matter subject matter question raised decided first matter successfully raised ousts jurisdiction court determine matter see coker vs sanyaolu lpelr sc e ajiboye vs ishola nwlr pt igbeke vs okadigbo nwlr pt oleksandr amp ors vs lonestar drilling co ltd amp anor lpelr sc amp anor lpelr sc b two types estoppel cause action estoppel issue estoppel cause action,Politics_and_Goovernment
557,"election,v, law, appeal,court",estoppel arises cause action held lie lie final judgment parties privies litigating capacity subject matter issue estoppel hand arises issue earlier adjudicated upon court competent jurisdiction issue comes incidentally question subsequent proceedings parties privies see fadiora vs gbadebo sc amp oshodi vs eyifunmi sc ptii applicable estoppel case cause action estoppel specific findings court competent jurisdiction kwara state high court per exhibit cause action arose chieftaincy matter court lacked jurisdiction entertain findings binding subsisting parties absence appeal see durbar hotel plc vs ityough amp ors lpelr sc f uwazurike vs nwachukwu nwlr pt adedayo vs babalola lpelr sc c adedayo vs babalola supra reference made earlier decision court odjevwedje vs echanokpe sc nwlr pt per eso jsc wit decision court competent jurisdiction appealed appealed set aside exists forever parties evident finding learned trial judge lordship adverted mind issue estoppel court pages record per ignatius igwe agube jca held inter alia shall round issue estoppel referring lead judgment mukhtar jsc page said abubakar vs bo amp ap ltd supra nwl r pt posited matter struck want jurisdiction done june th oyeyipo emeritus cj option opened plaintiffrespondent family aggrieved party proceed appeal rather reopen case fabiyi j judgment court appeal set aside fabiyi j enhanced status case indeed present suit replica suit kws struck oyeyipo cj want jurisdiction ingredients successful plea estoppel per rem judicatam exist mutatis mutandis greatest respect decision supreme court earlier cited settled striking first suit want jurisdiction decision appealed status quo ante still subsists moreover since claim plaintiff statute barred stale dead buried never revived rights parties settled good latin maxim interest rei publica ut sit finis litium common good end litigation unable fault sound reasoning proceedings exhibits gave rise suit judgment oyeyipo cj exhibit parties privies cause action three suit learned trial judge absence appeal decision exhibit trial court estopped entertaining suit decision oyeyipo cj court lacked jurisdiction entertain suit cause action justiciable valid subsisting learned trial judge ought struck suitspan read context view analytics action applicable law suit distinction relevant law applicable respect cause action jurisdiction court trite law relevant law applicable respect cause matter law force time cause action arose case law relating jurisdiction action instituted see chief etuedor utih ors vs jacob u onoyivwe ors nwlr pt sc pt scnj read context view analytics,Politics_and_Goovernment
558,"election,v, law, appeal,court",action applicable law suit applicable law cause actionsuit span stylefontsize pxthe settled position law rightly observed lead judgment law applicable cause action law force time cause action arose law existing time jurisdiction court invoked change law affect rights obligations already accrued except law clearly intended apply retroactively see adah v nysc nwlr pt ojokolobo v alamu nwlr pt mustapha v governor lagos state nwlr pt nurtw v rtean nwlr pt span read context view analytics appeal unappealed findingsdecisions effect unappealed findingsdecisions court evidence court ruling ta oyeyipo cj tendered exhibit appealed set aside effect therefore subsists till date set aside see akinfolari ors v akinola scnj read context view analytics court jurisdiction whether courts jurisdiction chieftaincy matters cause action arose constitution span stylefontsize pxit instructive note constitution federation nigeria constitution northern nigeria applicable laws cause action arose expressly ousts jurisdiction courts chieftaincy matters indeed section constitution provides effect chieftaincy question shall entertained court law nigeria constitution may cured seeming defect operate retroactivelyspan read context view analytics practice procedure rules practice procedure whether rule governing practice procedure rule force time trial application taken span stylefontsize pxhis lordship noted presumption retrospective construction application enactments affect procedure practice courts true indeed court recently dealt issue nwora ors v nwabueze ors appeal sc decided february according court per nweze jsc england nigeria superior courts made abundantly clear applicable law cause action law prevailing time cause action arose notwithstanding law revoked time action triedsmith v callander ac snowdon colliery co ltd l j ch governor oyo state v folayan scn mustapha v governor lagos state nwlr pt aremo v adekanye ors sc pt lpelr sc alao v akano nwlr pt uwaifo v attorney general bendel state sc hand since vested right course procedure costa rica v erlanger ch rule governing practice procedure rule force time trial application heard unless provision contrary owata v anyigor nwlr pt gh scnj rossek ors v acb ltd ors scnj agbajo v ag federation nwlr pt uwaifo v ag bendel state sc nclr savannah bank nigeria ltd v pan atlantic shipping transport agencies ltd nwlr pt olaniyi v aroyehun nwlr pt thus procedure altered must proceed according,Politics_and_Goovernment
